TARGETID,SURVEY
39628351878466454,sv1
39628346337791783,sv1
39628340805503143,sv1
39628346341984727,sv1
39628346341986504,sv1
39628346341986910,sv1
39628346337791615,sv1
39628351874273996,sv1
39628351878466719,sv1
39628346346178900,sv1
39628346346179682,sv1
39628346346178750,sv1
39628346341988113,sv1
39628346346180170,sv1
39628340801307549,sv1
39628340801310001,sv1
39628340801308649,sv1
39628340801308481,sv1
39628335248052498,sv1
39628335248052145,sv1
39628312942741234,sv1
39628318537944415,sv1
39628312946935601,sv1
39628312942744106,sv1
39628318537944923,sv1
39628312946935566,sv1
39628312942741894,sv1
39628312946934168,sv1
39628312942743843,sv1
39628312942743897,sv1
39628324124754749,sv1
39628324124755433,sv1
39628318521168438,sv1
39628318521168284,sv1
39628318521167912,sv1
39628318521168939,sv1
39628318521167089,sv1
39628318521166146,sv1
39628324099592833,sv1
39628318521165045,sv1
39628318521165721,sv1
39628324103782708,sv1
39628324116370374,sv1
39628324116369594,sv1
39628329686403470,sv1
39628329686402885,sv1
39628324116371009,sv1
39628329682211545,sv1
39628335248051006,sv1
39628335252244783,sv1
39628329686404855,sv1
39628335252243182,sv1
39628329686404015,sv1
39628335252243233,sv1
39628329686401129,sv1
39628335252245839,sv1
39628324120562167,sv1
39628329690595451,sv1
39628329690595884,sv1
39628324116368512,sv1
39628329690596572,sv1
39628329690596486,sv1
39628329690597594,sv1
39628324116369307,sv1
39628324116366462,sv1
39628329690596227,sv1
39628312942741008,sv1
39628312942742896,sv1
39628312938549762,sv1
39628312942739469,sv1
39628312942741214,sv1
39628312938549689,sv1
39628329682207627,sv1
39628318525359664,sv1
39628329682207399,sv1
39628318525359365,sv1
39628324103787701,sv1
39628318525360118,sv1
39628318521169411,sv1
39628318525359190,sv1
39628312938547635,sv1
39628318529557422,sv1
39628312938546600,sv1
39628318529556856,sv1
39628318529555287,sv1
39628312938546621,sv1
39628318529554676,sv1
39628318529556257,sv1
39628318529556711,sv1
39628318529553562,sv1
39628318529556482,sv1
39628329682207385,sv1
39628324107982996,sv1
39628324107978903,sv1
39628324107983187,sv1
39628324107982617,sv1
39628329682208612,sv1
39628329682210317,sv1
39628329682208280,sv1
39628324107978394,sv1
39628329682209528,sv1
39628318533751507,sv1
39628318537941238,sv1
39628324112172401,sv1
39628324112173036,sv1
39628324112173332,sv1
39628324112173116,sv1
39628324112171052,sv1
39628324112173605,sv1
39628324112172557,sv1
39628324112172651,sv1
39628312942742288,sv1
39628324116368018,sv1
39628312942741724,sv1
39628324116367098,sv1
39628324103786385,sv1
39628324103787004,sv1
39628324103787635,sv1
39628329678014918,sv1
39628318529557844,sv1
39628318533748275,sv1
39628324112175009,sv1
39628307334959259,sv1
39628324116365464,sv1
39628307334959975,sv1
39628307339149713,sv1
39628324112175720,sv1
39628318529552486,sv1
39628324107982727,sv1
39628318525361074,sv1
39628318525359995,sv1
39628318525364105,sv1
39628340809699967,sv1
39628340813889836,sv1
39628340813891255,sv1
39628346354565256,sv1
39628346350374386,sv1
39628346350375174,sv1
39628346350372355,sv1
39628346350372209,sv1
39628346350373339,sv1
39628340809699044,sv1
39628340809697865,sv1
39628346350372259,sv1
39628340813892165,sv1
39628340813894551,sv1
39628346354569288,sv1
39628346346180691,sv1
39628346346181528,sv1
39628340805505077,sv1
39628340809698109,sv1
39628340805506627,sv1
39628340809697304,sv1
39628346354567479,sv1
39628346350375489,sv1
39628346354565454,sv1
39628335256442076,sv1
39628329694791452,sv1
39628329690598891,sv1
39628335256440415,sv1
39628335260633569,sv1
39628335260631650,sv1
39628329698984406,sv1
39628324124755662,sv1
39628335260633152,sv1
39628329698984650,sv1
39628340813889782,sv1
39628335260633958,sv1
39628335256438776,sv1
39628335256438497,sv1
39628335252247425,sv1
39628329694793857,sv1
39628329694792527,sv1
39628329694793679,sv1
39628335260635015,sv1
39628329698984143,sv1
39628329694793752,sv1
39628329694792918,sv1
39628329694791732,sv1
39628329694791920,sv1
39628335260633907,sv1
39628335252243785,sv1
39628335252246285,sv1
39628335252243699,sv1
39628335252242569,sv1
39628335256441752,sv1
39628335256441849,sv1
39628335256440274,sv1
39628324120563519,sv1
39628335256441163,sv1
39628324120562671,sv1
39628335256440355,sv1
39628335256437926,sv1
39628335252247278,sv1
39628329690598199,sv1
39628329690596670,sv1
39628329698985299,sv1
39628335264826088,sv1
39628335264825739,sv1
39628335260636343,sv1
39628335264827814,sv1
39628335264827642,sv1
39628335264827186,sv1
39628335260636157,sv1
39628329698984563,sv1
39628340813893179,sv1
39628335260635787,sv1
39628335264828412,sv1
39628335264828477,sv1
39628329698986620,sv1
39628335227080187,sv1
39628340780337191,sv1
39628346321013329,sv1
39628340780339474,sv1
39628346321013693,sv1
39628346321014811,sv1
39628351844909958,sv1
39628351844909528,sv1
39628346312624604,sv1
39628351840719904,sv1
39628351844909185,sv1
39628351844911519,sv1
39628351840719827,sv1
39628340780339500,sv1
39628346316818635,sv1
39628340780338174,sv1
39628346316820185,sv1
39628346316819776,sv1
39628346316819681,sv1
39628346321011538,sv1
39628340776144156,sv1
39628340776145463,sv1
39628346321011518,sv1
39628351844913030,sv1
39628351844913642,sv1
39628346316817165,sv1
39628351844913243,sv1
39628351844911618,sv1
39628346316817948,sv1
39628346316818022,sv1
39628357368810922,sv1
39628357373005332,sv1
39628362884320750,sv1
39628362884319438,sv1
39628362884318515,sv1
39628357373003258,sv1
39628357373003946,sv1
39628362884320996,sv1
39628362884320125,sv1
39628357373005814,sv1
39628357373003717,sv1
39628357373004749,sv1
39628362884320239,sv1
39628351857493656,sv1
39628351857495206,sv1
39628346329399516,sv1
39628351857495960,sv1
39628346325207847,sv1
39628346325207063,sv1
39628351857493748,sv1
39628351857495485,sv1
39628351857493708,sv1
39628351857495371,sv1
39628351849107576,sv1
39628351849105887,sv1
39628351849106634,sv1
39628351853298765,sv1
39628351849106346,sv1
39628346325207055,sv1
39628357377200014,sv1
39628351857493988,sv1
39628346321014533,sv1
39628357377200964,sv1
39628351857492048,sv1
39628346325208108,sv1
39628357377200937,sv1
39628357377199866,sv1
39628357381390596,sv1
39628357377200692,sv1
39628357377201076,sv1
39628357381391213,sv1
39628346325205543,sv1
39628357381390902,sv1
39628357373002346,sv1
39628362884317262,sv1
39628362884317669,sv1
39628357373005267,sv1
39628357377199365,sv1
39628357377196675,sv1
39628362888512282,sv1
39628357377197927,sv1
39628357373002219,sv1
39628357373003778,sv1
39628351844913631,sv1
39628357373002106,sv1
39628351849104903,sv1
39628351853301363,sv1
39628351853300668,sv1
39628351853298657,sv1
39628351853301126,sv1
39628346321014079,sv1
39628351857492348,sv1
39628351853300656,sv1
39628351853299315,sv1
39628346321013029,sv1
39628351853302508,sv1
39628351853299833,sv1
39628351853299637,sv1
39628351853301257,sv1
39628351857492774,sv1
39628351853302089,sv1
39628351853299802,sv1
39628351853302151,sv1
39628351853302150,sv1
39628351857497466,sv1
39628351861687334,sv1
39628357381394423,sv1
39628351861686728,sv1
39628351861688093,sv1
39628351861689169,sv1
39628351861690053,sv1
39628368387244399,sv1
39628362884320966,sv1
39628362884321123,sv1
39628357385586808,sv1
39628357385588661,sv1
39628357385588074,sv1
39628357385587889,sv1
39628357385586432,sv1
39628362892706171,sv1
39628362892706264,sv1
39628362888516112,sv1
39628362888516254,sv1
39628362888516386,sv1
39628362888515607,sv1
39628362888515554,sv1
39628368399827133,sv1
39628373885980830,sv1
39628362888515821,sv1
39628357389779079,sv1
39628357389779798,sv1
39628357389779214,sv1
39628357389779976,sv1
39628373885976843,sv1
39628368387248323,sv1
39628368387247525,sv1
39628373881787077,sv1
39628368391438660,sv1
39628368391440806,sv1
39628373881785514,sv1
39628362888514753,sv1
39628362888514755,sv1
39628368387248216,sv1
39628368387247824,sv1
39628362896901785,sv1
39628362896904143,sv1
39628357389779185,sv1
39628362896904089,sv1
39628362901095538,sv1
39628362892709970,sv1
39628368395633793,sv1
39628368395633325,sv1
39628368391443897,sv1
39628368391443166,sv1
39628368391441652,sv1
39628368391440045,sv1
39628368391442981,sv1
39628368391440531,sv1
39628368391444096,sv1
39628368395633563,sv1
39628368395635592,sv1
39628351861691696,sv1
39628368395635757,sv1
39628368395634682,sv1
39628362896900546,sv1
39628362896900589,sv1
39628362896902464,sv1
39628368395636371,sv1
39628368395634027,sv1
39628362892707916,sv1
39628362892710154,sv1
39628362892711530,sv1
39628362896902200,sv1
39628368387248117,sv1
39628368387247902,sv1
39628373877591878,sv1
39628357381394473,sv1
39628368399829694,sv1
39628368395637995,sv1
39628368399827027,sv1
39628368399828921,sv1
39628357381393568,sv1
39628357381393403,sv1
39628362892708026,sv1
39628368395639078,sv1
39628362892707191,sv1
39628368399827417,sv1
39628362901097273,sv1
39628362901099122,sv1
39628362901097636,sv1
39628362901098220,sv1
39628362901098466,sv1
39628362901096976,sv1
39628362905291433,sv1
39628357364617155,sv1
39628351840719759,sv1
39628351840718259,sv1
39628351840718671,sv1
39628357360423459,sv1
39628351840714966,sv1
39628368374665353,sv1
39628362880124068,sv1
39628368378857544,sv1
39628368378855783,sv1
39628357368807554,sv1
39628357368808279,sv1
39628362875929367,sv1
39628357368807955,sv1
39628357368807604,sv1
39628362875932100,sv1
39628357364616165,sv1
39628357364615292,sv1
39628362880123718,sv1
39628362880124400,sv1
39628362880126593,sv1
39628362880125112,sv1
39628368383050064,sv1
39628362884318839,sv1
39628368383051139,sv1
39628368383050458,sv1
39628373873397440,sv1
39628368387245681,sv1
39628373877589358,sv1
39628351886855776,sv1
39628351886855483,sv1
39628351886854697,sv1
39628346354569191,sv1
39628351886852698,sv1
39628362909487708,sv1
39628362913678100,sv1
39628362909487383,sv1
39628357402365040,sv1
39628368408218711,sv1
39628368408216962,sv1
39628357406559829,sv1
39628357406559463,sv1
39628357406556312,sv1
39628357406559865,sv1
39628351882662514,sv1
39628357406558827,sv1
39628357406560913,sv1
39628357406557809,sv1
39628351882660487,sv1
39628357410750586,sv1
39628517763189222,sv1
39628522901211766,sv1
39628517763187552,sv1
39628517758993057,sv1
39628517763190638,sv1
39628517763189814,sv1
39628512608390894,sv1
39628517763190490,sv1
39628517763187597,sv1
39628522901210152,sv1
39628507436814027,sv1
39628507441005350,sv1
39628507436812191,sv1
39628517754800855,sv1
39628507441007032,sv1
39628512604196131,sv1
39628512604196311,sv1
39628512604196603,sv1
39628507441004771,sv1
39628507436813331,sv1
39628507441004585,sv1
39628507436811885,sv1
39628507441005974,sv1
39628507436814787,sv1
39628507441005315,sv1
39628507436813287,sv1
39628512604194655,sv1
39628507436813797,sv1
39628507432620238,sv1
39628512604193423,sv1
39628512604194244,sv1
39628512600001742,sv1
39628512604193067,sv1
39628512600001093,sv1
39628507432619931,sv1
39628512604193075,sv1
39628512600000072,sv1
39628512608389215,sv1
39628507441009342,sv1
39628512608391443,sv1
39628512612582087,sv1
39628512608389903,sv1
39628507445201795,sv1
39628512608390374,sv1
39628512608388541,sv1
39628512612581528,sv1
39628507445200598,sv1
39628512608390362,sv1
39628507445199016,sv1
39628507445200182,sv1
39628517754802496,sv1
39628512604193065,sv1
39628517754801621,sv1
39628502261041814,sv1
39628512608387565,sv1
39628507441008017,sv1
39628517758995969,sv1
39628502261040840,sv1
39628512608388467,sv1
39628507441007504,sv1
39628512604197213,sv1
39628512604196403,sv1
39628512604197444,sv1
39628512604195383,sv1
39628512604197125,sv1
39628512604194564,sv1
39628517758992615,sv1
39628517758993074,sv1
39628517758994430,sv1
39628502256847722,sv1
39628502256848489,sv1
39628502256849055,sv1
39628512600001229,sv1
39628512599998534,sv1
39628512599998919,sv1
39628512595807454,sv1
39628512599999988,sv1
39628512600000033,sv1
39628528114730328,sv1
39628528114729714,sv1
39628528114729561,sv1
39628528114730165,sv1
39628528114731235,sv1
39628517851271569,sv1
39628517847077484,sv1
39628517855463134,sv1
39628517847075161,sv1
39628517847076090,sv1
39628517847077720,sv1
39628522985100717,sv1
39628517847075996,sv1
39628517855461889,sv1
39628528114732372,sv1
39628528114734089,sv1
39628528118925829,sv1
39628528114733913,sv1
39628522997679085,sv1
39628528114733532,sv1
39628528118923477,sv1
39628522997679382,sv1
39628522993488928,sv1
39628528114734683,sv1
39628522997680677,sv1
39628522997680224,sv1
39628522997680407,sv1
39628517851272340,sv1
39628522989292260,sv1
39628517851272337,sv1
39628528118928231,sv1
39628522997682767,sv1
39628522997682761,sv1
39628528118928185,sv1
39628522993484459,sv1
39628522997678785,sv1
39628522993486280,sv1
39628528114732815,sv1
39628522993488691,sv1
39628522993487000,sv1
39628522997678298,sv1
39628522993488813,sv1
39628522993486387,sv1
39628517851267302,sv1
39628512696469380,sv1
39628512696469381,sv1
39628517851269862,sv1
39628517851271279,sv1
39628517851270601,sv1
39628512700662977,sv1
39628528118927060,sv1
39628528118926500,sv1
39628528110535261,sv1
39628528110537000,sv1
39628528110538915,sv1
39628528110537464,sv1
39628522989294120,sv1
39632931269903156,sv1
39632931269903364,sv1
39632931269904260,sv1
39632931269902630,sv1
39632931269903143,sv1
39632931274098056,sv1
39632931269905337,sv1
39632931274097172,sv1
39632931269906242,sv1
39632931274097684,sv1
39632931274098815,sv1
39632931274099299,sv1
39632936370177345,sv1
39632931274096748,sv1
39632931274097500,sv1
39632931269905825,sv1
39632936370177370,sv1
39632931269904960,sv1
39632936370178295,sv1
39628502248461663,sv1
39628502248458840,sv1
39628502248458051,sv1
39628507428423734,sv1
39628502244266405,sv1
39628502244265611,sv1
39628502244265030,sv1
39628502248458417,sv1
39628502248458732,sv1
39628502248457384,sv1
39628502248459426,sv1
39628497060102474,sv1
39628502252652255,sv1
39628502252651392,sv1
39628497060106189,sv1
39628502252652690,sv1
39628502248460426,sv1
39628497064297814,sv1
39628497060103744,sv1
39628502248460556,sv1
39628502252653316,sv1
39628507428424864,sv1
39628502252651965,sv1
39628502248456562,sv1
39628497055907986,sv1
39628497055910932,sv1
39628502248458013,sv1
39628497055909950,sv1
39628502248458529,sv1
39628507428423997,sv1
39628497055909166,sv1
39628497055911296,sv1
39628502256844881,sv1
39628502256846157,sv1
39628502256847077,sv1
39628507550057895,sv1
39628507550058280,sv1
39628507550058049,sv1
39628512713248599,sv1
39628512717439077,sv1
39628502365897471,sv1
39628502365901000,sv1
39628502365901639,sv1
39628502365899086,sv1
39628507537476502,sv1
39628507537474324,sv1
39628507537475022,sv1
39628512709055347,sv1
39628507545866571,sv1
39628507545866108,sv1
39628507537475272,sv1
39628512709055292,sv1
39628507537476429,sv1
39628507537476349,sv1
39628517863853078,sv1
39628517863852014,sv1
39628517863853420,sv1
39628502357512565,sv1
39628502361704323,sv1
39628502361704822,sv1
39628507537475967,sv1
39628502357513109,sv1
39628502361703796,sv1
39628507541668613,sv1
39628502365901518,sv1
39628517859657387,sv1
39628512704859293,sv1
39628512704860129,sv1
39628512709052338,sv1
39628512709051184,sv1
39628517859659020,sv1
39628512709053725,sv1
39628512709050726,sv1
39628517855465873,sv1
39628512704858227,sv1
39628512709054175,sv1
39628507545862441,sv1
39628507541670625,sv1
39628507541669663,sv1
39628507541672603,sv1
39628512704860128,sv1
39628512709051087,sv1
39628512704859187,sv1
39628507541668980,sv1
39628507541671356,sv1
39628507541672852,sv1
39628507537477664,sv1
39628507541672349,sv1
39628507541672342,sv1
39628507537477101,sv1
39628507541672898,sv1
39628507537477172,sv1
39628507537478190,sv1
39628507541668479,sv1
39628507541672904,sv1
39628507541671075,sv1
39628517859659542,sv1
39628517859659428,sv1
39628517859659584,sv1
39628517863852382,sv1
39628517863850548,sv1
39628517863851957,sv1
39628517859657901,sv1
39628517859658548,sv1
39628517859657385,sv1
39628512713246436,sv1
39628512709054947,sv1
39628512700664409,sv1
39628512704856731,sv1
39628512713248143,sv1
39628512713246519,sv1
39628502365897379,sv1
39628512709054793,sv1
39628507541670943,sv1
39628512700667195,sv1
39628522997682428,sv1
39628523001873004,sv1
39628522997682204,sv1
39628522997681672,sv1
39628517855464243,sv1
39628517855464991,sv1
39628523001873056,sv1
39628522997682878,sv1
39628523001873151,sv1
39628512700661985,sv1
39628517859656049,sv1
39628517859656395,sv1
39628517855466834,sv1
39628517855466189,sv1
39632931265711772,sv1
39632931265711420,sv1
39632936365983938,sv1
39632941449478791,sv1
39632936365983036,sv1
39632936370176061,sv1
39632936365985156,sv1
39632936290484957,sv1
39632931190211205,sv1
39632931186018808,sv1
39632931190212140,sv1
39632931190211012,sv1
39632936290485551,sv1
39632931190213508,sv1
39628528030843342,sv1
39628517767383236,sv1
39628528035037701,sv1
39628528030847563,sv1
39628528030845384,sv1
39628528026649718,sv1
39628517763190399,sv1
39628522905403623,sv1
39628528026651360,sv1
39628522901213667,sv1
39628528030843396,sv1
39628522909598418,sv1
39628522909598637,sv1
39628528030844021,sv1
39628528030844924,sv1
39628522909598846,sv1
39628522909599501,sv1
39628522905407461,sv1
39628522905406043,sv1
39628517767382974,sv1
39628522905406636,sv1
39628522905405453,sv1
39628517763190981,sv1
39628522905404674,sv1
39628522905408108,sv1
39628512612584620,sv1
39628517767384181,sv1
39628517767382450,sv1
39628517763191575,sv1
39628528026649660,sv1
39628522909600729,sv1
39628528035037724,sv1
39628528030845846,sv1
39628522909600042,sv1
39628528035037464,sv1
39628528030845687,sv1
39628528030846796,sv1
39628507550060780,sv1
39628512717441174,sv1
39628507550060087,sv1
39628507554251869,sv1
39628502374286976,sv1
39628502374286399,sv1
39628502374287459,sv1
39628497181741546,sv1
39628502370093178,sv1
39628507550058375,sv1
39628507550057513,sv1
39628502370092851,sv1
39628502378481291,sv1
39628497190127932,sv1
39628497190128482,sv1
39628497190125920,sv1
39628502378481083,sv1
39628502374285648,sv1
39628497181738576,sv1
39628502370095022,sv1
39628497181741648,sv1
39628497185934003,sv1
39628497185932530,sv1
39628502370093974,sv1
39628497177543451,sv1
39628507407451365,sv1
39628512570642451,sv1
39628512574834762,sv1
39628512570642931,sv1
39628512570641370,sv1
39628512570642958,sv1
39628512574833835,sv1
39628522859267231,sv1
39628512566448338,sv1
39628517725438916,sv1
39628517721244963,sv1
39628517725438147,sv1
39628522859267856,sv1
39628522859268641,sv1
39628522859269262,sv1
39628517721247577,sv1
39628512566448791,sv1
39628517721247094,sv1
39628512570639734,sv1
39628512570639055,sv1
39628522876044953,sv1
39628517733829660,sv1
39628522876047182,sv1
39628522876044082,sv1
39628522876047295,sv1
39628522876047084,sv1
39628522876046796,sv1
39628522880238924,sv1
39628512579027171,sv1
39628517733827204,sv1
39628512574834288,sv1
39628512574835395,sv1
39628512574837467,sv1
39628512574836825,sv1
39628517729636965,sv1
39628517733827614,sv1
39628517733827071,sv1
39628517733828390,sv1
39628517733828701,sv1
39628517729636373,sv1
39628517725439364,sv1
39628527988901205,sv1
39628527997290558,sv1
39628527993096588,sv1
39628522871850959,sv1
39628527997289326,sv1
39628527993097779,sv1
39628522871852585,sv1
39628522863464008,sv1
39628522876045215,sv1
39628527988903472,sv1
39628517729632501,sv1
39628527984707749,sv1
39628527984708812,sv1
39628522871849677,sv1
39628522871851859,sv1
39628527988900009,sv1
39628522871850748,sv1
39628517729633474,sv1
39628522867658257,sv1
39628517729636195,sv1
39628522867657712,sv1
39628522871849049,sv1
39628517725440832,sv1
39628517725439789,sv1
39628517725440009,sv1
39628522871849636,sv1
39628522867656046,sv1
39628527988901013,sv1
39628522867657534,sv1
39628522867658615,sv1
39628527997291904,sv1
39628527997289213,sv1
39628527997291982,sv1
39628527997292581,sv1
39628522863461129,sv1
39628522863463127,sv1
39628522863461997,sv1
39628517725439347,sv1
39628522859270189,sv1
39628522863462408,sv1
39628522871852980,sv1
39628522871851996,sv1
39628527993097716,sv1
39628522876043308,sv1
39628527997289120,sv1
39628527984707825,sv1
39628527988901412,sv1
39628522867655358,sv1
39628527988900786,sv1
39628522867654715,sv1
39628527984708869,sv1
39628522863462122,sv1
39628522863463032,sv1
39628522867655039,sv1
39628522867655134,sv1
39628522867655874,sv1
39628522863463511,sv1
39628528001484296,sv1
39628527997291957,sv1
39628522876048414,sv1
39628528001483515,sv1
39628527993095535,sv1
39628527993098062,sv1
39628522876044515,sv1
39628527988902821,sv1
39628522867657145,sv1
39628522859268752,sv1
39628517729633432,sv1
39632931152465099,sv1
39632931148270511,sv1
39632931148270251,sv1
39632931152462141,sv1
39632936248544354,sv1
39632931156657411,sv1
39632936252735910,sv1
39632931152463343,sv1
39632936252735823,sv1
39632931152464763,sv1
39632936252735698,sv1
39632931152464016,sv1
39632931148268771,sv1
39632931144076869,sv1
39632931148269249,sv1
39632936248544258,sv1
39632936248542492,sv1
39628522884436386,sv1
39628522884434592,sv1
39628517746411546,sv1
39628512595804810,sv1
39628517746411654,sv1
39628528005681488,sv1
39628528009871908,sv1
39628522884432860,sv1
39628528005681540,sv1
39628522884432601,sv1
39628522884434350,sv1
39628522884432538,sv1
39628517742217913,sv1
39628522884432677,sv1
39628528005681860,sv1
39628528005680074,sv1
39628522880240627,sv1
39632936269515497,sv1
39632936269514247,sv1
39632936269514922,sv1
39632931169240898,sv1
39632931173436332,sv1
39632931173435825,sv1
39632931169239914,sv1
39632931169242586,sv1
39632931173433781,sv1
39632931173435869,sv1
39632931177628067,sv1
39632931173435917,sv1
39628522897016287,sv1
39628528018261174,sv1
39628528014068765,sv1
39628528018260105,sv1
39628528014069116,sv1
39628522897015752,sv1
39628528014067672,sv1
39628528014069932,sv1
39628528014068542,sv1
39628528014069612,sv1
39628528009874929,sv1
39628522892821880,sv1
39628522892822777,sv1
39628522892822788,sv1
39628522892823001,sv1
39628528014067582,sv1
39628528014066959,sv1
39628522892822962,sv1
39628528014066378,sv1
39628528022454467,sv1
39628522897017339,sv1
39628528018263277,sv1
39628522897016446,sv1
39628522897016003,sv1
39628528018261650,sv1
39628528022454405,sv1
39628528018262755,sv1
39628512595807356,sv1
39628522888628926,sv1
39628522892822034,sv1
39628528009873019,sv1
39628517750605246,sv1
39628522888628983,sv1
39628522888630497,sv1
39628522888629474,sv1
39628522892820890,sv1
39628522888630056,sv1
39628522888629495,sv1
39628522888629706,sv1
39628522892820596,sv1
39628512595806059,sv1
39628517750605558,sv1
39628522892822629,sv1
39628517754799752,sv1
39628517754798531,sv1
39628517750607566,sv1
39628517750607611,sv1
39628517750606652,sv1
39628517754798444,sv1
39628517750605577,sv1
39628522892823636,sv1
39628522892822170,sv1
39628517754799777,sv1
39628517746412955,sv1
39628517750604229,sv1
39628517746413272,sv1
39628522888628105,sv1
39628517750604991,sv1
39628517750604656,sv1
39628517754798831,sv1
39628517750607556,sv1
39632941327844387,sv1
39632941327845321,sv1
39632936248545074,sv1
39632941327846470,sv1
39632941327846739,sv1
39632956490253363,sv1
39632946394562638,sv1
39632951444508287,sv1
39632951448699198,sv1
39632956486061758,sv1
39632951448700014,sv1
39632946394562831,sv1
39632946394563625,sv1
39632951444508161,sv1
39632951452895061,sv1
39632951452895256,sv1
39632946398757259,sv1
39632951452894092,sv1
39632951452893875,sv1
39632946398758923,sv1
39632946398758762,sv1
39632946398758380,sv1
39632946390368716,sv1
39632951444506738,sv1
39632946390370097,sv1
39632946390372214,sv1
39632946390370268,sv1
39632946390372448,sv1
39632951452895124,sv1
39632956494447522,sv1
39632941332040305,sv1
39632956494448492,sv1
39632956494447999,sv1
39632956494446735,sv1
39632946394565659,sv1
39632946394565905,sv1
39632951448702507,sv1
39632951448700915,sv1
39632951448703051,sv1
39632956490252529,sv1
39632951448699895,sv1
39632946394565151,sv1
39632946398759618,sv1
39632951457087982,sv1
39632951457088860,sv1
39632946398760390,sv1
39632956490253976,sv1
39632956490254398,sv1
39632941332039175,sv1
39632946398757024,sv1
39632941332038682,sv1
39632941332039125,sv1
39632956490253615,sv1
39632956490254370,sv1
39632956494449367,sv1
39632951457089954,sv1
39632951457089714,sv1
39632956502835360,sv1
39632956498644645,sv1
39632956498640951,sv1
39632956498644726,sv1
39632956498643105,sv1
39632956498641816,sv1
39632956498644710,sv1
39632951457091348,sv1
39632961523419528,sv1
39632956498641203,sv1
39632956498644357,sv1
39632956498643510,sv1
39632956498644277,sv1
39632961519223633,sv1
39632956494449680,sv1
39632961519224098,sv1
39632961519226046,sv1
39632961519225612,sv1
39632956494449304,sv1
39632956498641299,sv1
39628507411644888,sv1
39628507407453797,sv1
39628502235878367,sv1
39628497047520935,sv1
39628502231679620,sv1
39628502231681798,sv1
39628502231681998,sv1
39628502231681141,sv1
39628507407453074,sv1
39628502231679919,sv1
39628502231680086,sv1
39628507411645053,sv1
39628507407453777,sv1
39628507411647388,sv1
39628507411645583,sv1
39628507407453491,sv1
39628507411645279,sv1
39628522859267696,sv1
39628522859267425,sv1
39628527984707668,sv1
39628527984708314,sv1
39628527984705620,sv1
39632936244350565,sv1
39632941323649602,sv1
39632941323652100,sv1
39632941327844130,sv1
39632941327843557,sv1
39632941323651721,sv1
39628527980514805,sv1
39632931139881570,sv1
39632931139880442,sv1
39632931139882460,sv1
39632931144073310,sv1
39632931139882664,sv1
39632936244348305,sv1
39632936244349224,sv1
39632936248541406,sv1
39632936244348280,sv1
39632941323652337,sv1
39632941327843682,sv1
39632936244348905,sv1
39632931148267634,sv1
39632931148268452,sv1
39632936240153597,sv1
39632931144075370,sv1
39632931144075389,sv1
39632931144075963,sv1
39632931144075996,sv1
39632931144074468,sv1
39632931144074028,sv1
39632931144075598,sv1
39632936240153116,sv1
39632931144076597,sv1
39632941323650831,sv1
39632941323651236,sv1
39632931144076808,sv1
39632931148267610,sv1
39632931144076360,sv1
39632941323649470,sv1
39632941323649932,sv1
39632936248543772,sv1
39632941327846439,sv1
39632941327845509,sv1
39632936240156023,sv1
39632936240156127,sv1
39632936240154788,sv1
39632936244347573,sv1
39632936244347673,sv1
39632931144075805,sv1
39632936240154816,sv1
39632941319457739,sv1
39632936244346918,sv1
39632936240156154,sv1
39632936240155150,sv1
39632936244347148,sv1
39632941323649784,sv1
39632936240155583,sv1
39632956515421259,sv1
39632956519613753,sv1
39632956515420546,sv1
39628512436424378,sv1
39628507273233687,sv1
39628507269041479,sv1
39628512436423519,sv1
39628507273233638,sv1
39628507273233047,sv1
39628507273235222,sv1
39628517599611609,sv1
39628522741828245,sv1
39628517603806876,sv1
39628517603804941,sv1
39628517603804668,sv1
39628517603805445,sv1
39628517603804073,sv1
39628507277430150,sv1
39628512440616172,sv1
39628522737632654,sv1
39628502101657127,sv1
39628507281625750,sv1
39628512449004952,sv1
39628502097464216,sv1
39628507277429659,sv1
39628507281623210,sv1
39628507277430743,sv1
39628512440615071,sv1
39628512440616309,sv1
39628512440615244,sv1
39628512436424164,sv1
39628507277428808,sv1
39628507277428730,sv1
39628507277429551,sv1
39628507277429722,sv1
39628512444812909,sv1
39628507277429235,sv1
39628512444811022,sv1
39628512440619937,sv1
39628512444811644,sv1
39628512444811082,sv1
39628507277428387,sv1
39628517595417650,sv1
39628517595417358,sv1
39628517595418103,sv1
39628517595416591,sv1
39628517595414611,sv1
39628512449007339,sv1
39628512449008389,sv1
39628512449007876,sv1
39628507285816532,sv1
39628507285818144,sv1
39628512453199763,sv1
39628507285820107,sv1
39628507285817794,sv1
39628507285816044,sv1
39628507285817165,sv1
39628517595417974,sv1
39628517595418002,sv1
39628507277427681,sv1
39628517599611098,sv1
39628507273235722,sv1
39628517595418283,sv1
39628507277428273,sv1
39628517599611017,sv1
39628517599609572,sv1
39628517595419273,sv1
39628502093271416,sv1
39628507273236813,sv1
39628512449006954,sv1
39628502101657154,sv1
39628512449007942,sv1
39628512449006246,sv1
39628507281625475,sv1
39628517603804636,sv1
39628512449008729,sv1
39628507285816059,sv1
39628507281624045,sv1
39628507281624632,sv1
39628512449006909,sv1
39628502105850714,sv1
39628512444813150,sv1
39628502097463925,sv1
39628507277429419,sv1
39628502101656459,sv1
39628517599611459,sv1
39628517599612248,sv1
39628502097463520,sv1
